review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
RK4RF82I63O05,B07QK2SPP7,5.0 out of 5 stars Amazing sound,Dean Dallman,5,Ok so in the past I have bought speakers that were less expensive but the reviews always said good or excellent bass……. But the sound quality of these less expensive speakers never sounded that good. Not bad but not as good as I would have liked. So I thought I’m going to spend a little more money and buy myself a name brand quality Bluetooth speaker. I researched Bose and JBL speakers and settled on this one. I couldn’t be more happy with the sounds coming out of this speaker. Bass you can feel in your chest. Mid-tones and treble perfectly matched to the bass. Do not hesitate to buy this speaker. It’s worth every penny you will spend on it.,"Reviewed in the United States July 10, 2024",AFRH7I5OYGB5OVLETUPIYFNVBRKA,True,0,Style: Flip 5Color: Gray
R22KJRVS51L01P,B07QK2SPP7,5.0 out of 5 stars Clear sound and easy to use,Julie Perkins,5,I was looking for a speaker to use at work in a warehouse environment and to use in the barn while I did chores. This speaker fits the bill. It's long range as for connectivity is great! I can have my phone in my pocket and walk a long way while staying connected. The clear sound is great. I highly recommend the silicone case accessory for convenient carry. My first full charge lasted 3 days! This would be playing about 4 hours a day.,"Reviewed in the United States July 20, 2024",AEM2ZAZ4A2YJNS5OPXSON4HEOOYQ,True,0,Style: Flip 5Color: Black
R2TB8GLK0MGIUS,B07QK2SPP7,5.0 out of 5 stars Worth spending a little bit more!,Patrick Prince,5,"I tend to be too frugal, and I was reluctant to spend the extra money on the speaker when there were highly rated less expensive options. My husband hit the button and this speaker traveled around the western United States With us on an epic road trip. It was amazing! Super easy to connect to, and the perfect addition to evenings outside of our travel trailer, enjoying dinner, wine, and Jim Croce radio!Spend the extra and buy this gem, you will not regret it!","Reviewed in the United States July 22, 2024",AHWJ6CHRS72AZROPXBXJ4LM3JNHA,True,0,Style: Flip 5Color: Gray
R34U9PTXZBTHVC,B07QK2SPP7,5.0 out of 5 stars Clear and crisp sound from a small Bluetooth speaker,Little Lulu,5,"I needed a speaker for my desktop computer, so I researched availability and ratings on Amazon. This speaker is great! I use it for my computer and it has clear sound for both music and spoken word uses.I paired it to my iPhone and I walked around the house, listening to the end of a gripping mystery book on Audible. It worked well and the sound was great, better than listening to it on my iPhone with ear buds.It has a long battery and it charges up very quickly.","Reviewed in the United States July 20, 2024",AH2TMWUQFIRSGVNPI22RM7EWHR6A,True,1,Style: Flip 5Color: Red
RW2AT219I7J1H,B07QK2SPP7,5.0 out of 5 stars EL MEJOR PARLANTE QUE HE COMPRADO,Isabel Bravo Franco,5,"Componentes: de muy buena calidad, me gusta la textura de la tela.Sonido: es muy bueno, tiene excelentes graves. Lo que me hubiese gustado es que cuando el volumen esté al máximo tenga un poco más de nitidez.Conectividad: se conecta muy rápido al celular o a mi laptop.Batería: es excelente, muy buena duración.","Reviewed in the United States July 31, 2024",AEPYZ5IVZBSDPCA2QKSYRVDWH6SQ,True,0,Style: Flip 5Color: Teal
R1G165VO1GHE21,B07QK2SPP7,5.0 out of 5 stars The best Bluetooth speaker,Amazon Customer,5,We have five of these speakers in our family! Everyone has a different color. While sometimes the sound’s a bit bass-y we can let that go because of how durable and easy to use they are. Sometimes we link them which is great for parties and listening while moving around the house. The battery life is reliable and they seem to be a bit waterproof. 10/10!,"Reviewed in the United States July 27, 2024",AF7DAFCCE746R6OGARAQRINFL3AA,True,0,Style: Flip 5Color: Green
R2PNJ02BLZRC9,B07QK2SPP7,"5.0 out of 5 stars Sounds great, impressed",jld69,5,"I wanted a speaker to take out on my jet ski, that had a long lasting battery and great sound. I read numerous reviews on all different small speakers and went with this one for the battery and waterproof feature. Reviews stated that this speaker was powerful and sounded good. Well I am glad I went with this little gem! Sounds great and the battery has not gone dead on me yet and I have used it for 6 straight hours. Can't go wrong with this affordable speaker.","Reviewed in the United States July 10, 2024",AEPA5AOC7PRDBYRGJWTZXSSFJV4Q,True,0,Style: Flip 5Color: Black
R3KZF1XPK1PBVX,B07QK2SPP7,"5.0 out of 5 stars Good audio quality, volume and battery",Anon,5,"Got this as a gift for my roommate so I can't actually speak for some of the finer details of using it, but roommate seems to love it.It has good audio quality and volume. Battery seems to last a long time. However, I can't tell if it turns off after sitting idle for a while. If it does, it has to be idle for quite a while since there have been several times I've discovered it still on quite a while later. Doesn't seem to be a huge issue for the roomie since the battery lasts well, and again I'm not sure about this part since I'm not using it myself.","Reviewed in the United States June 27, 2024",AG2GHNVVICA7EG4ZCKSY5BSDRUCA,True,0,Style: Flip 5Color: Black
R39HI9BY9N4Q5C,B07QK2SPP7,5.0 out of 5 stars Perfect for the size,Amazon Customer,5,"The size is perfect for any table, backpack, or jobsite. Easy to connect to any one’s phone the range of sound is amazing for how small the speaker is and the buttons on the speaker are nicely light up so I can see them easily.","Reviewed in the United States July 29, 2024",AEJFRPB2S5KLRE3QLEGHADEZ5KTA,True,0,Style: Flip 5Color: Black
R8XHNX43NQO74,B07QK2SPP7,5.0 out of 5 stars Packaged as described,jose d garcia,5,I was not expecting a whole lot out of I think it’s 20-25 watt speaker but I was was really amazed the quality of this speaker it’s loud for the size. I had to turn down the phone half way 😆 but worth the money I recommend this speaker. Price is worth it don’t go to the store you may spend 149$ amazon way cheaper.,"Reviewed in the United States July 17, 2024",AENVY2AICSLGC2OC4DTLDPBSTB6A,True,0,Style: Flip 5Color: Black
R3GMN0P5ZEVN0C,B07QK2SPP7,"4.0 out of 5 stars Great sound, doesn't run quite as long as advertised",Neil C.,4,"For a small speaker, this is great for small spaces. OR, if you just need quiet background music, is great for large spaces, even outdoors. It is certainly loud enough to annoy others at the beach if that's your goal, but I wouldn't use it to fill a back yard party. I got no where near 12 hours of use out of a charge, but I did get 7 so it's still more than enough for most needs.","Reviewed in the United States July 29, 2024",AEOUNEXLOXP3FBES2FX4IKMHHOMA,True,0,Style: Flip 5Color: Black
R12E4XQB0QA9XU,B07QK2SPP7,5.0 out of 5 stars bumps,Emily E.,5,"love this little speaker, my friend had two JBL at our shop and they were GREAT sound for the size - got this for me to carry around in the garden, with the dogs, in the old truck, etc. LOVE IT","Reviewed in the United States July 31, 2024",AGED5D7OS4WYVZJ2PEYLFWUCYYEQ,True,0,Style: Flip 5Color: Teal
R1B91K7UEI4UC3,B07QK2SPP7,5.0 out of 5 stars Fantastic Portable Speaker for Any Occasion!,Elsdoesgolf,5,"The JBL FLIP 5 Waterproof Portable Bluetooth Speaker in black delivers exceptional sound quality that exceeded my expectations. Whether indoors or by the pool, its impressive audio clarity and powerful bass make every listening experience enjoyable.The waterproof feature is a game-changer; we've used it poolside without any concerns about splashes or moisture affecting performance. Its sturdy build and durable design ensure it can handle any environment without compromising sound quality.Overall, the JBL FLIP 5 is a must-have for music enthusiasts looking for a reliable, high-quality portable speaker that delivers both in terms of sound and durability. Highly recommended for anyone who enjoys music on the go!","Reviewed in the United States June 28, 2024",AHEP3E2W3QW2WUIJIXJOZAF6XRRQ,True,0,Style: Flip 5Color: Black
RKJFSUJNFVS0K,B07QK2SPP7,5.0 out of 5 stars Great Quality,Yvette,5,I love how compact this speaker is. We can take it anywhere without it taking up a whole bunch of space like others we’ve had in the past. And the price was great too!,"Reviewed in the United States July 29, 2024",AH524KDAYDFLKCIROEQNCJRVPSVQ,True,0,Style: Flip 5Color: Black
RSLU01D8N03JE,B07QK2SPP7,5.0 out of 5 stars Loud and waterproof,Zach bell,5,Bought this speaker so I can take it on my paddle board it works perfect not to big not to small but very loud!,"Reviewed in the United States August 5, 2024",AGQROLSPCA5RSVG4RRWSB2WHHWWQ,True,0,Style: Flip 5Color: Black
R12GZYAJ0E4V59,B07QK2SPP7,5.0 out of 5 stars Love it!,Shelly Otay,5,"Size is perfect for use in the shower, kitchen, camping, boating and river floating. Buttons are large but not overly sensitive to turn off/on or adjust volume which packed with other items. Connects seemlessly and effortlessly every time and stays connected. Durable even when dropped in water.","Reviewed in the United States July 26, 2024",AHT67S2YVXDMCRQXE55FRQHXDIMA,True,0,Style: Flip 5Color: Teal
R12VL6FIUYXJSJ,B07QK2SPP7,5.0 out of 5 stars Excellent speaker!!,Teresa,5,"Durable, connects easily, perfect size, buttons are easy to use, sound will go much louder than I would ever need, very clear.","Reviewed in the United States August 6, 2024",AFJTCGDD73IMD64HZY6FWUM3HMCA,True,0,Style: Flip 5Color: Black
R8RM6BP58KFSN,B07QK2SPP7,5.0 out of 5 stars Perfect use for small groups,T Conwell,5,"I was looking for something that would be portable and easy to connect to use in one of our classes at our church to have sound for videos, and this was a perfect solution. It has great tone, is plenty loud, and carries the sound across a 50' x 30' room with no problems. Thanks!","Reviewed in the United States July 3, 2024",AEIRA5UEPJNBH6D2LBLT4B5POFMQ,True,0,Style: Flip 5Color: Teal
R38N20UHXIKSZZ,B07QK2SPP7,5.0 out of 5 stars Pool speaker,Kristin,5,This speaker is amazing! Use it for our backyard pool area! Easy to connect and great sound!!,"Reviewed in the United States July 22, 2024",AGT3RI7A7CFP3SL4HT2UQMX2T7NQ,True,0,Style: Flip 5Color: Black
RNU9MYNT7HBGZ,B07QK2SPP7,5.0 out of 5 stars I love this!!,Karen Thurber,5,My favorite color and amazing sound! The battery lasts hours too! I’m so glad I bought this! Highly recommended!,"Reviewed in the United States July 25, 2024",AFRBOW5VYH5CDRJO3IAHC6PXCT5A,True,0,Style: Flip 5Color: Pink
R3QB1IBTH2EZ9B,B07QK2SPP7,5.0 out of 5 stars WATERPROOF and still sounds good!!!,Beth Hayes,5,"I rarely review anything, but I've had this speaker for a few years now. Its loud and sounds really good. I recently ""lost"" it. Turns out, I had left it outside by the pool for a few days, in the rain and sweltering 80-90 degree heat. It still works like nothing had happened! I definitely recommend this speaker!","Reviewed in the United States July 15, 2024",AECVBDVMISMLQSAZOJQIVEDZFB2Q,True,0,Style: Flip 5Color: Pink
R3TKKVQX0RLEWA,B07QK2SPP7,5.0 out of 5 stars Great speaker at a reasonable price,S. R. Edwards,5,"The JBL speaker is a great portable speaker at a reasonable price point compared to other speakers. The quality is superior, the bass and treble are awesome, this small portable speaker is a must for all your outdoor activities.","Reviewed in the United States July 7, 2024",AFMJYNUUL3HWIRARJV6LXBUUBVDA,True,0,Style: Flip 5Color: Black
R2T2GVAXS47WL9,B07QK2SPP7,5.0 out of 5 stars great sounding music,Terry L Donnelly,5,"I have a 6 year old harman karman and the bass not working well. I loved this, but it was a pain to move it all over my house, Since I love to listen to music any where, I go including outside while gardening. I was at my sons house and he had a JBL speaker I was very excited to hear the quality of of this little speaker. So I ordered the JBL 5 and I'm so very happy with this purchase I highly recommend this speaker for good people that loves good quality sound .","Reviewed in the United States June 23, 2024",AG2TLASZIPLJCGQPBOGELZM4BS4A,True,0,Style: Flip 5Color: Teal
R1Z7XNYMF2SNY8,B07QK2SPP7,5.0 out of 5 stars Great speaker,Chris,5,I’ve had a Bose for years that finally crapped out on me. I didn’t want to spend as much this time on a smaller speaker so I tried this and was very happy with the sound quality. Looks nice to,"Reviewed in the United States July 23, 2024",AGYD2JH5OPNYJTHRHXGJTB2D6ABA,True,1,Style: Flip 5Color: Gray
R3BRBN95I19OY3,B07QK2SPP7,5.0 out of 5 stars Quality,Chanel,5,"The best speaker i bought, VERY good sound quality, it has a nice base to it.","Reviewed in the United States August 3, 2024",AEQHOZKC62TKPK3SUIVQXT3IOFCA,True,0,Style: Flip 5Color: Black
R26NL6AZTXD6J3,B07QK2SPP7,5.0 out of 5 stars great sound,Mary Jo Keegan,5,for the price sounds great and portable! love that i can take it with me anywhere.,"Reviewed in the United States July 21, 2024",AEW6LMVCEPFEKNRY5FGNUJWSLRMA,True,0,Style: Flip 5Color: Black
R1BMDSC5NJZZI1,B07QK2SPP7,5.0 out of 5 stars Excellant sound,Fran W.,5,You don't need to pay over $200 to get excellent sound. This speaker is awesome !,"Reviewed in the United States August 8, 2024",AFBRU5VA3LLBEXS7OJTDBHANFLFQ,True,0,Style: Flip 5Color: Black
R21XHYMA3K10R0,B07QK2SPP7,5.0 out of 5 stars Very versatile,Silberwing,5,I took this with me on a cruise ship and had the room jumping. It’s the perfect size for any small event its not a party speaker if you want a party speaker opt for the Boom Box 3.,"Reviewed in the United States July 12, 2024",AHH42NNI64FY5RZ2UPEKXZXVBKDQ,True,0,Style: Flip 5Color: Black
R2GOZQMJTL0OBK,B07QK2SPP7,5.0 out of 5 stars JBL Bluetooth Speaker version 5,Michael Kurt Lawson,5,The product arrived on time and was/is super easy to set up to my Bluetooth devices. The sound quality is excellent. I can compare it to my old stereo from the early 80s. I have always enjoyed the quality of JBL products and this device does not disappoint.,"Reviewed in the United States July 20, 2024",AHK4DCF2F3HS4C4ZTGJPPTT34QCA,True,0,Style: Flip 5Color: Black
R3IL9XP5DQYWVX,B07QK2SPP7,5.0 out of 5 stars Big Bang For The Buck!,Diver Dan,5,"Purchased for a recent vacation trip and it drew attention. Sound quality is exactly what's to be expected from JBL and frankly, I was pleasantly surprised with it. Hit the bass boost in a large room and away you go! Now I read with interest the poor reviews primarily centered around battery life or lack thereof. I believe the issue(s) with the battery is consumer induced. I charge the unit before using it (the manual suggest not operating it while plugged in) and directly afterwards before storage. After eight weeks of usage, not so much as a hiccup. Now I imagine running the battery low or until the unit shuts down (also not recommended in the owner's manual) and storing in a discharged state is counter intuitive, unless the the operator has an IQ equal to that of a root vegetable. I highly recommend this product... it performs wonderfully and I imagine, as a JBL product, will so for some time to come. Great value for the dollar. Cheers","Reviewed in the United States May 26, 2024",AEKBTFMMDBQ7BNHELDMZY56G55AQ,True,4,Style: Flip 5Color: Gray
R3151OKTZQL46A,B07QK2SPP7,5.0 out of 5 stars Great sound,Lori,5,This is a great little speaker. Sounds good inside and outside. Easy to set up.,"Reviewed in the United States July 26, 2024",AENIH3HBLAAZDA2GHYVCGIBPFNOA,True,0,Style: Flip 5Color: Red
R3UCWOBQLRNSI,B07QK2SPP7,5.0 out of 5 stars Best quality for good price!,Ashley,5,"It’s very loud, louder than a Google home. Also really really good quality, sounds like listening to music in a studio. Great for traveling and sharing with friends for gatherings.","Reviewed in the United States July 26, 2024",AG4WQLEFPK6MMWDG3LKEVS7ZEQNQ,True,0,Style: Flip 5Color: Pink
R20OT6TWV2VEXJ,B07QK2SPP7,5.0 out of 5 stars Worth it,Happy customer,5,First time JbL owner here. Score a great deal on the speaker. Last minute purchase for my paddleboard trip. Arrived the very next day. Works great even after i dropped it in the water multiple times. Im glad this is not the replica version. I recommend this brand 10/10,"Reviewed in the United States July 7, 2024",AHTX7VKLY54PSUUBPI7IAJFOYQXA,True,0,Style: Flip 5Color: Black
R3DCHCPG9CCRZO,B07QK2SPP7,5.0 out of 5 stars Great little speaker,Jclark,5,"Great little speak, good sound, not that expensive, all in all worth the money.","Reviewed in the United States August 4, 2024",AEY3Z75JOZCUU7WN4NVFHRWQ6ILA,True,0,Style: Flip 5Color: Black
RYWFCICIEZ8IQ,B07QK2SPP7,5.0 out of 5 stars Great speaker,Leslie,5,Took on a boat to the beach. It travels everywhere and sounds amazing,"Reviewed in the United States July 23, 2024",AGTOZSRAH47ZVZFNWME6BXUGPDZQ,True,0,Style: Flip 5Color: Black
RS1A32SI7YPD5,B07QK2SPP7,5.0 out of 5 stars Great portable bluetooth speaker,embrok,5,"It sounds great, is lightweight enough to carry in a backpack on trips, and is even waterproof. It paired easily with my iPhone and iPad. Love it!","Reviewed in the United States July 17, 2024",AFPTVDHW2M7WU52C2VY5YE7OHUDA,True,0,Style: Flip 5Color: Black
R2975OQ9CH43E9,B07QK2SPP7,5.0 out of 5 stars Love This!,JcatJA9,5,"This speaker was recommended by two speaker savvy musically talented friends. Love, love, love this! I can plop my phone down, turn this on. and have beautiful sound wherever I am. Wonderful sound quality, great price.","Reviewed in the United States July 14, 2024",AFCYSDVPTP7ZX356IKYMQ4PEAGQQ,True,0,Style: Flip 5Color: Black
R1E1O0XVAF0GML,B07QK2SPP7,5.0 out of 5 stars Speaker,AADisney,5,"Speaker wasn't to hard to connect to iPhone 13 - great sound and bass to even out for listening. has some weight to it, plus it has a heavy duty case for protection for storing speaker.","Reviewed in the United States July 14, 2024",AEA7LY473B3XHJEUJ2MLWFPD6QGQ,True,0,Style: Flip 5Color: Black
R97843YKB6KLN,B07QK2SPP7,5.0 out of 5 stars Great sound,Dante,5,Was a little more expensive than I wanted to spend but was well worth it. Im surprised howmuch bass this little thing has. Like that its water proof but I have yet to test that. My phone connects to it right away when I turn it on.,"Reviewed in the United States July 7, 2024",AEVDL4DV7CLTE6KUVQECIW53HXIQ,True,0,Style: Flip 5Color: Black
RX7R9K3V7QM63,B07QK2SPP7,5.0 out of 5 stars This little speaker has great sound,Earl,5,This is a great little speaker. Really good sound quality and volume from a small package. This is a repurchase. I left my last on at a hotel I stayed in on a recent trip.,"Reviewed in the United States July 16, 2024",AF5NG3MDNHJBTU464X24GOOR4SSA,True,0,Style: Flip 5Color: Black
RNGEIRR0NSBTY,B07QK2SPP7,5.0 out of 5 stars My daughter loves it,Mike Carling,5,"My daughter loves it, and the kids play with it all the time","Reviewed in the United States August 5, 2024",AFWYICJKBJZNILLSLVT4I7YG42HQ,True,0,Style: Flip 5Color: Pink
R2I9C73MZU7YH1,B07QK2SPP7,5.0 out of 5 stars JBL Flip 5,Paul,5,"Great sound for a portable speaker, easy to connect to bluetooth and wi-fi","Reviewed in the United States August 6, 2024",AF3JQUM4WS5ZF2PATR3NZLX6B23Q,True,0,Style: Flip 5Color: Black
R3VM5BFJWAQRLL,B07QK2SPP7,5.0 out of 5 stars Sweet little sound machine,Amazon Customer,5,Very surprised at the sound quality. Better than first Sonos also connects much easier than Sonos. I use this for sleep music but I'd use it elsewhere if need be. Very impressed because its small for what it produces. Got the white one. Doesn't look cheap.,"Reviewed in the United States July 1, 2024",AG3TX2KLTCSXRL7CU4YL27QP3ITQ,True,0,Style: Flip 5Color: White
RZ3A782JLUYBP,B07QK2SPP7,5.0 out of 5 stars Good sound,Hoser,5,Bought this a few years ago. Still sounds great and holds a charge.,"Reviewed in the United States July 28, 2024",AHG6JHVADALFUAKGXNCUUK4VNUYA,True,0,Style: Flip 5Color: Teal
R3BE54WPKA7Z3M,B07QK2SPP7,5.0 out of 5 stars Best Bluetooth Speaker I've purchaed so far,Brian,5,"Had never purchased a JBL speaker previously, but the deal I received on this one during Prime Days convinced me. Have been very pleased so far. Sounds great and battery life lasts for hours. With definitely purchase another of this brand.","Reviewed in the United States July 11, 2024",AF7GT3KCHXZ23KOKZFCAS5XHXXEQ,True,1,Style: Flip 5Color: Black
R19BXCU1479TFG,B07QK2SPP7,5.0 out of 5 stars Love this Speaker,Shar R,5,This speaker had great sound and plays for hours and is very easy to connect to. I am thinking about buying another so i can have stereo.,"Reviewed in the United States July 11, 2024",AEBAA5BHRLIK4YI5B7E5JDISCVNA,True,0,Style: Flip 5Color: Black
R9L6MPTWFV2TP,B07QK2SPP7,5.0 out of 5 stars As advertised,Francis Skop,5,Excellent base for a speaker of this size. A great value.,"Reviewed in the United States August 5, 2024",AHRFIS7CUMD4HBTDKGFKZW7UUA5A,True,0,Style: Flip 5Color: Black
R1SR20CIGK3LUY,B07QK2SPP7,5.0 out of 5 stars So…,Jordan Sinko,5,Amazing sound for the right price. I however recommend using it in small or medium sized rooms to hear the speaker at its full potential. Using it in large rooms or outside is ok at best.,"Reviewed in the United States July 10, 2024",AG4O2PENTH223KH2B42Z56M52INQ,True,0,Style: Flip 5Color: Green
