review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R2VZ09B7CKJCC0,B07T5GGR8L,5.0 out of 5 stars Good Bass.,Victor I. Medina,5,Very good bass for a sound bar. Price is fantastic. No issues with shipping.,"Reviewed in the United States July 30, 2024",AFROVRP4A26TD7QES5BXLYU5I6FQ,True,0,Style: YAS-209BL
RCOEVRKAHUVEM,B07T5GGR8L,4.0 out of 5 stars Wouldn't buy it again....wish I could return it - update 2023 - maybe it was the TV?,Colauhu,4,"I read so many reviews about sound bars and this one received mostly nothing but praise. I don't understand why. I am not audiophile, but here are my impressions so far:]Sound always sound muffled and inconsistent in volume. I am watching something, then all of the sudden I have to turn the volume up/down because the show gets too quiet or loud. I can't understand half of what the show says unless I turn the volume up about half way. Using that ""clear voice"" feature is awful. It brings too much separation to the voices from the background of anything I am watching.Woofer - I guess if you really like bass. I hate it. It always sounds like there is this little background thumping sound. It doesn't add to the experience but quite the opposite. It sounds like some idiot with a car full of woofers is sitting in front of my house with his stereo cranked up that I can hear just enough to be annoyed by it.Whatever the ""3D audio is"" - it makes everything sound really weird and kind of hollow no matter what mode I use it in. It's ok for sports but that's about the only thing i've used it for so far.I try to keep the settings on Movie mode but I am constantly having to fiddle with settings depending on what I am watching.Overall I feel like this particular sound bar really detracts from my experience. I wish I could return it an purchase something else. My 10 year old Yamaha sound bar sounds much better. Maybe once the speakers have time to break in it will change my opinion, but until then, be prepared to be constantly fiddling the settings and volume level for every show to find one that is moderately acceptable.So, update to my original review. First of all, TCL is about the crappiest brand of TV I have ever owned. Will never purchase another one of their products ever again. 65"" TV developed a fault after 11 months, and they replaced it with a refurbished unit that lasted 3 months and totally died and naturally they didn't care, just told me basically that I was out of luck. I had to buy a new TV. This time I purchased a Samsung Q70A. Beautiful TV. As soon as I hooked it up to the sound bar, it sounded great. It was not muffled; you don't have to turn the volume up to literally 55 or 60 to hear the sound. Since I was convinced the sound bar was the problem, when I ordered the TV I also ordered a new Samsung sound bar for the ""symphony"" feature, but at least now I have this one as a backup.","Reviewed in the United States November 19, 2021",AHXFAG2M6BMMQNHL75WWSETQZ3UQ,True,13,Style: YAS-209BL
R1770R65R34BY4,B07T5GGR8L,"4.0 out of 5 stars Good sounding, easy to set up.",John W,4,Ditto,"Reviewed in the United States June 23, 2024",AHGAGU2R4R6DBIS22RXBOSNKIMAA,True,0,Style: YAS-209BL
R1T456RVR31EPL,B07T5GGR8L,4.0 out of 5 stars Remote issue,Tamas Sebestyen,4,I had a request for replecament because the remote worked only in one feet distance from the base unit. Easy for setup.,"Reviewed in the United States May 30, 2024",AFCFEE34G5N3FNVORNHZRLLFQZVA,True,0,Style: YAS-209BL
R24ZDLY0N72IL0,B07T5GGR8L,3.0 out of 5 stars Great sound quality above its price range; app & remote are subpar; power-save feature annoying,Jon Bates,3,"If you’re looking for a soundbar with integrated subwoofer and 3D sound with price as your top consideration, the overall audio quality is much better than others in this price range (both in television/movie context and when playing music through the bar). The breadth of input options is a big plus, and the placement of inputs as well as a ‘notch’ indentation at the top-rear of the soundbar makes it extremely convenient to access the two HDMI ports, optical audio port, ethernet connection and USB port (of value if you’re someone who prefers to do manual firmware updates) without unmounting the entire bar if you need to swap cables or add a connection.The WiFi setup process was straightforward and I was able to do it on the first attempt; WiFi connectivity has been stable and without any of the disconnections or repeated hassle of re-entering credentials that makes so many devices a hassle to own.Unfortunately, the mobile apps (Android/iOS) are terrible; I installed the app on both platforms, and neither make it easy to manage and control this soundbar from your phone or tablet. The interface is primitive, and Yamaha clearly did not invest much effort in thinking about how to organize the app. There is nothing intuitive about the icons, their placement, identifying what is informational vs. an icon you click to see additional options. I’m sure Yamaha saw integration with Alexa, Tidal, Spotify and QQ Music as valuable features to market this product, but I would easily trade whatever limited benefit these integrations offer for an app that didn’t require me to guess where to click (and then navigate three clicks deep into the app) just to get to the screen where controls for 3D Surround, Sound Program, Clear Voice option and Subwoofer Volume are buried.Finally, this soundbar includes a power-saving mode that turns the speaker off when you haven’t interacted with it via the remote or app for a while. Because there is no control I’ve been able to find in the app or on the remote to disable the power-saving more—or adjust the amount of time before it shuts off—I have had several infuriating moments when streaming a couple episodes of a series when the soundbar would turn off. More frustrating is that I connect the bar to my television via HDMI, with the soundbar connected between my TV and streaming box. When it abruptly powers off, it triggers the TV to try to find another input source and/or turns off my streaming box.The workaround is kind of ridiculous: every 15-20 minutes, I have to remember to push a button on the remote whether or not I need to adjust something. If I forget and I’m watching something that runs over an hour, I’m going to have to go through the hassle of powering it back on, switching my TV input back to HDMI, and so forth. It’s a great idea in terms of conserving power consumption, but Yamaha should know better than to integrate a feature without any user controls to disable or change the time before it goes off.","Reviewed in the United States June 28, 2022",AFUG2HCLSHAU7P34OFFSUJDQYT4A,True,18,Style: YAS-109BL
R1GQS0IQQH66OZ,B07T5GGR8L,"3.0 out of 5 stars Soundbar - Good, Suport, Setup - Not So Much",Wayne T.,3,"I found the sound quality of the unit to be pretty good for the price. However, the setup instructions for network connection and Alexa setup need some work. In the first place, having to download and use a mobile app is awkward, cumbersome and uses precious memory on my phone. Why they don't supply a Windows app that can be used on a wireless computer is beyond me. Secondly, the instructions in the setup guide are minimal to the point of incomplete. Here are the instructions for Alexa setup.An Amazon account is required to use Amazon Alexa and the unitmust be connected to a network. Use the Sound Bar Controller app toenter your Amazon account information and log into the service.However, the instructions on how to connect to the network were vague and incomplete. They did not mention that first you have to connect the mobile device to the soundbar's private wireless network and use that to find your wireless network with internet access to complete the process. I started a live chat with Yamaha tech support to try to get help but the support agent kept telling me to log on to my Amazon account (which can only be done over my home network, not the soundbar's network). The support person was of absolutely no help and finally told me he was escalating my problem to a higher level tech who would call me in 24-48 hours. He provided me with a case number for reference. I asked him to email me a transcript of the chat so I could reference the case number. But when I got the email, he had only sent the first half of the chat and the case number was not present so I had no way to provide it to the next agent to whom I spoke.In the meantime I continued to try to access my wireless network and set up the soundbar. At some point in the process I received a message on my phone that said that my phone was ""connected to Netname, the soundbar was connected to Netname, please connect the phone to Netname."" Netname being the name of my wireless net. So I was being told to connect my phone to the net to which it was already connected.At this point I decided that the soundbar had gotten into a state where I could proceed and disconnected/reconnected the power to the unit. I think this step enabled what happened next.By trial and error I finally deduced that to connect to my wireless network I had to use the soundbar's private network to find my wireless network and then enter the SSID and password. Once I did this, everything started working. When the next level tech called 2 days later, I told him that all had been resolved.From this I would say that:1. The mobile app should be improved with better instructions2. The setup guide should be improved with better instructions including pictures/screenshots3. The reference manual should be improved with better instructions, the including pictures/screenshots4. The tech support people should be better trained to listen to customers and be more knowledgeable in order to better serve the customers. They should also be trained in how to copy/paste so that complete transcripts are provided to the customer.5. A Windows app should be made available to provide a more easily used procedure to set up the soundbar.","Reviewed in the United States November 7, 2020",AGWJJQUHFPT7TO7QT7VEUL4ZSVVA,True,1,Style: YAS-109BL
R26PBQYT7AKFXN,B07T5GGR8L,4.0 out of 5 stars Awesome sound quality for under $200,Tyler,4,I just kept my current TV setup and pluged this thing in via the optical connection and it's worked great. The wireless subwoofer was a brezze too it had no problem hooking itself up. The only reason it isn't 5 stars is the app just would not connect to the sound bar even after several attempts. I wasn't really looking to use those features anyway but if that's what you bought this thing for you're going to be disappointed. Other than that I love the sound quality coming out of my TV now. It's worlds better than what the TV could do on it's own.,"Reviewed in the United States February 25, 2024",AFF36CQ6YA24SJUFCVZYJJOZCLVA,True,0,Style: YAS-209BL
R2IMUDE6PQ5BFG,B07T5GGR8L,5.0 out of 5 stars Sounds Great! They did not include any power cables,Stephan,5,The setup was the hardest part. Once we figured it out. Also they did not include power cords so….,"Reviewed in the United States July 5, 2024",AHDARQKLS2DVNJIKXHJFTLOFDK5Q,True,0,Style: YAS-209BL
RLNHOCS1JA4FV,B07T5GGR8L,4.0 out of 5 stars Pretty impressive,Paige & John,4,"Sound is nice and paired well with a large sub we already had. I don’t love the “display” which is just a series of lights and takes a flashlight to read the writing. The phone app is surprising simple and useful though I doubt I’ll use it much after setup. It helped because I didn’t have to decipher the blinking on the lights to understand what’s going on.I saw a lot of reviews stating it would turn itself off. I attached instructions on how to disable that function.Kind of weird that the speakers are up firing while setting on the shelf but we plan to wall mount at some point. Nevertheless, it sounded fine.","Reviewed in the United States January 27, 2024",AGDSHLOWJ77MCJ2ALZVMZZNGAE4A,True,1,Style: YAS-109BL
RBFYNJOT383HU,B07T5GGR8L,3.0 out of 5 stars Remote wasn't powerful enough,kevins5219,3,Sound bar sounded ok but the remote needed to be 10 feet or less away so defeated the purpose of having to get up off the couch 20 feet away,"Reviewed in the United States July 31, 2024",AHAJ57V36LVJLQTK5QIWVDL22ALQ,True,0,Style: YAS-109BL
RE4FI6FFMY5BN,B07T5GGR8L,4.0 out of 5 stars Nice,Amazon Customer,4,Wish it was louder but nice,"Reviewed in the United States May 11, 2024",AFTTJN2XVZ7GYPYLZUWA336PNU7A,True,0,Style: YAS-209BL
R3E1XUGIKBB92J,B07T5GGR8L,"5.0 out of 5 stars Sound Clarity, Yes...",Don A,5,"Bottom line before my review...buy it!We are currently using the Yamaha YAS-109 sound bar for dual purpose; outside and RV. Under our RV-Port I like to here music when outside working and this is an great option. It can stream music from our house WiFi or from music via bluetooth on my phone. Having ALEXA in the unit (works only with internet connection), it's nice to get updates, change the music selection all with voice control. Surprisingly, under a metal RV port 24' x 40' with 15' ceiling, there is no problem hearing the music clearly. I move it from RV port to Car port with the same results and fairly quick connection to our house internet for WiFi streaming after re-plugging it in to AC power; less than 1 minute. The second accomplishment for us was to obtain better sound quality in our Truck Camper from the HDTV and music source. We power the unit from our batteries and inverter when dry camping and always have great music now! Via a bluetooth device connected on the back of the DISH satellite receiver (optional from Amazon) the Yamaha sound bar connects for great sound wireless anywhere we are parked. You can also use the HDMI connection from the HDTV to the Sound Bar if you don't want to 'pair' wireless technology. Pairing does require a smart phone one-time to connect the unit to a voice/music source. So far, re-pairing has 'not' been necessary after power has been removed. Therefore, in our case, pair once and power up and listen to your source music or TV programming. Since 100% of our camper is powered off a 3000 watt inverter (back feed on all 120 vac outlets), we watch satellite TV and use Sirius XM music from DISH TV over the sound bar in the middle of no where! If you have a Sirius XM account (i.e. in your vehicle or house), you can connect ALEXA, set up via a CODE and stream Sirius XM programming from your house or other WiFi connection; no additional fees. All you need to do is say...""ALEXA, play the BLEND on Sirius XM"" or ""play the top play list on Amazon Music"" and you're on your way! Instruction manual is not the greatest but should get you connected. This unit can also be purchased with a bass sub-woofer for house use. Oh, the unit can be mounted on a wall vertical (template included) or sit flat on a counter or entertainment center. In my RV case, I had to weld up brackets to hold on the rear-mounting screws and cradle the bottom due to the wall angle. Initially, I contacted Yamaha for a support question regarding ALEXA (couldn't reconnect), referred to 2nd level support which via email took over a week; Not Good! In the mean time, found out ALEXA has an ON/OFF button on the units control panel...make sure it's turned ON for 'voice' control. No, it's not a $1000+ BOSE surround system like we have in the house but it is a 'major' improvement for those that want something much smaller, affordable and still produce great sound. We are glad we selected this Yamaha Sound Bar and hope you do also!Update: 7 months later, works great!","Reviewed in the United States September 24, 2019",AFAQPKW6LLD2A2NO7BALA2HU25BQ,True,35,Style: YAS-109BL
R1KTET9KOUL7AW,B07T5GGR8L,5.0 out of 5 stars Great Deep Sound Works With Alexa,George D.,5,Very impressed with sound quality especially for music - easily interface with Alexa had no issues with Alexa as other reviewers said they had. Deep rich sound,"Reviewed in the United States June 20, 2024",AGR6O5O4CAMXAGR647BHY4NBIMFA,True,0,Style: YAS-209BL
R2MS218V46JV90,B07T5GGR8L,5.0 out of 5 stars Great sounds,Donnavin Tripp,5,Great sounds for a home theater system and decent sound system,"Reviewed in the United States July 2, 2024",AFT5R2KNH2E6VT323CMAVXV3U4HQ,True,0,Style: ATS-2090BL
R3RH0JI5UABIYD,B07T5GGR8L,"5.0 out of 5 stars Great for the price, painless installation, recommended!",Juan J.,5,"Excellent quality, Im glad I got these.","Reviewed in the United States July 3, 2024",AF2UN2KALSDCOCQVOJORK4DR6G7A,True,0,Style: YAS-209BL
R1YL9BIR3SUKD8,B07T5GGR8L,"4.0 out of 5 stars A Must-Have Sound Bar for Home Entertainment!""",niceday,4,"The clarity and depth of sound it produces are unmatched, and the wireless subwoofer adds a rich, immersive dimension to my listening experience. What's more, the built-in Alexa functionality.","Reviewed in the United States March 25, 2024",AFD2DQMJS6HIFU4RHNOFLXEYARGA,True,0,Style: YAS-209BL
R1SUJAR6FQ68D4,B07T5GGR8L,3.0 out of 5 stars Minimally Alexa compatible,Connie S.,3,"The sound was great. I really like it for that. However, it was advertised as being Alexa compatible. We use Alexa devices in our home for a lot of things because my daughter is disabled & needs voice commands for operating as much as possible. This sound system would not do things like ""go to Netflix"" or ""rewind"" or the usual things we use our Alexa fire cube for. I tried putting the cube in line with the sound bar, but that didn't work either. The fire cube would no longer do its usual functions. Once the sound bar was disconnected, and the fire cube directly hooked to the TV, the Alexa functions were back to normal. I had to return my sound bar because of these issues. I ended up purchasing something else that did not claim to be Alexa compatible.","Reviewed in the United States March 20, 2024",AGSG5NXX2PDY46LYZ3TRAS3F3ZYA,True,1,Style: YAS-209BL
R23ANFHQEO1D30,B07T5GGR8L,4.0 out of 5 stars Great audio for price point - App has issues - Does NOT support EAC3 audio.,Elijah,4,"The Good:I think the audio is great for the price point. I have some hearing loss so this allows me to hear more clearly with the volume lower than just using the TV speakers or switching to bluetooth headphones. If the controller gets misplaced by tiny hands I can control the volume and audio settings from my phone using the app.The Bad:Does not support Enhanced AC3 also known as Dolby Digital Plus, DD+, E-AC-3, and EC-3. This format is becoming much more common. You'll get no audio and will have to power off the soundbar or potentially disable audio passthrough which should encode the audio to a supported format. I'm not sure how to do this currently and your mileage may vary depending on hardware and software, but I don't think this is done at the soundbar.Finally, Issues with the app. The soundbar will randomly stop being detected by the app even though the soundbar is connected to my home network using ethernet (hardwired not WiFi). This happens often enough to be a nuisance and from what I've read has been a problem for a while with the APP. Apparently the only fix is to reset the device and readd to the APP each time this happens.","Reviewed in the United States March 10, 2023",AGISU4JNZZGA2R57ZSLQQOUMKC6A,True,7,Style: YAS-209BL
